Dealer_ID,Product_ID,Date,Quantity,Consumption,Location
D008,P012,2022-03-26,96,13,Chicago
D008,P012,2022-03-27,23,16,Chicago
D008,P012,2022-03-28,73,17,New York
D008,P012,2022-03-29,56,6,Los Angeles
D008,P012,2022-03-30,47,18,Los Angeles
D008,P013,2022-01-01,26,12,Los Angeles
D008,P013,2022-01-02,54,9,Los Angeles
D008,P013,2022-01-03,59,11,New York
D008,P013,2022-01-04,15,17,New York
D008,P013,2022-01-05,67,15,New York
D008,P013,2022-01-06,97,5,Los Angeles
D008,P013,2022-01-07,33,16,Chicago
D008,P013,2022-01-08,93,17,Chicago
D008,P013,2022-01-09,60,10,New York
D008,P013,2022-01-10,74,16,Los Angeles
D008,P013,2022-01-11,79,8,Los Angeles
D008,P013,2022-01-12,68,7,Chicago
D008,P013,2022-01-13,71,6,Chicago
D008,P013,2022-01-14,55,9,Los Angeles
D008,P013,2022-01-15,45,6,Chicago
D008,P013,2022-01-16,87,16,Chicago
D008,P013,2022-01-17,82,9,Los Angeles
D008,P013,2022-01-18,95,9,New York
D008,P013,2022-01-19,43,13,Los Angeles
D008,P013,2022-01-20,20,16,Chicago
D008,P013,2022-01-21,56,17,Los Angeles
D008,P013,2022-01-22,61,14,Chicago
D008,P013,2022-01-23,14,18,New York
D008,P013,2022-01-24,26,19,New York
D008,P013,2022-01-25,72,11,Los Angeles
D008,P013,2022-01-26,66,18,Chicago
D008,P013,2022-01-27,14,13,Chicago
D008,P013,2022-01-28,41,17,Chicago
D008,P013,2022-01-29,91,17,Chicago
D008,P013,2022-01-30,92,9,Los Angeles
D008,P013,2022-02-01,61,11,Los Angeles
D008,P013,2022-02-02,62,16,Los Angeles
D008,P013,2022-02-03,61,15,Chicago
D008,P013,2022-02-04,19,18,New York
D008,P013,2022-02-05,83,9,Los Angeles
D008,P013,2022-02-06,97,6,Chicago
D008,P013,2022-02-07,37,17,Los Angeles
D008,P013,2022-02-08,84,19,Chicago
D008,P013,2022-02-09,27,12,Chicago
D008,P013,2022-02-10,13,6,Chicago
D008,P013,2022-02-11,86,11,Los Angeles
D008,P013,2022-02-12,82,17,Chicago
D008,P013,2022-02-13,52,17,Los Angeles
D008,P013,2022-02-14,82,15,Chicago
D008,P013,2022-02-15,75,7,New York
D008,P013,2022-02-16,66,6,New York
D008,P013,2022-02-17,52,17,Chicago
D008,P013,2022-02-18,27,13,Chicago
D008,P013,2022-02-19,79,19,Los Angeles
D008,P013,2022-02-20,76,18,Chicago
D008,P013,2022-02-21,66,19,Los Angeles
D008,P013,2022-02-22,40,12,Chicago
D008,P013,2022-02-23,51,8,Chicago
D008,P013,2022-02-24,60,10,New York
D008,P013,2022-02-25,51,13,Los Angeles
D008,P013,2022-02-26,49,17,New York
D008,P013,2022-02-27,62,7,Chicago
D008,P013,2022-02-28,51,11,New York
D008,P013,2022-02-29,58,17,New York
D008,P013,2022-02-30,24,7,Los Angeles
D008,P013,2022-03-01,68,14,Los Angeles
D008,P013,2022-03-02,87,6,Los Angeles
D008,P013,2022-03-03,35,12,New York
D008,P013,2022-03-04,32,5,Chicago
D008,P013,2022-03-05,25,14,New York
D008,P013,2022-03-06,50,19,Chicago
D008,P013,2022-03-07,83,14,New York
D008,P013,2022-03-08,69,7,New York
D008,P013,2022-03-09,85,10,New York
D008,P013,2022-03-10,48,8,Los Angeles
D008,P013,2022-03-11,70,7,Los Angeles
D008,P013,2022-03-12,94,10,Los Angeles
D008,P013,2022-03-13,87,19,New York
D008,P013,2022-03-14,40,17,Los Angeles
D008,P013,2022-03-15,67,17,New York
D008,P013,2022-03-16,22,12,New York
D008,P013,2022-03-17,30,19,New York
D008,P013,2022-03-18,20,9,Los Angeles
D008,P013,2022-03-19,58,17,Los Angeles
D008,P013,2022-03-20,93,5,Los Angeles
D008,P013,2022-03-21,35,11,Chicago
D008,P013,2022-03-22,43,13,New York
D008,P013,2022-03-23,77,5,New York
D008,P013,2022-03-24,85,5,Los Angeles
D008,P013,2022-03-25,82,9,Chicago
D008,P013,2022-03-26,80,17,Chicago
D008,P013,2022-03-27,84,11,Chicago
D008,P013,2022-03-28,56,9,Los Angeles
D008,P013,2022-03-29,28,7,Chicago
D008,P013,2022-03-30,95,19,Chicago
D008,P014,2022-01-01,72,15,New York
D008,P014,2022-01-02,62,16,New York
D008,P014,2022-01-03,56,18,Chicago
D008,P014,2022-01-04,14,19,New York
D008,P014,2022-01-05,90,12,Chicago
D008,P014,2022-01-06,10,7,Chicago
D008,P014,2022-01-07,43,13,New York
D008,P014,2022-01-08,33,10,New York
D008,P014,2022-01-09,78,13,Chicago
D008,P014,2022-01-10,35,17,Chicago
D008,P014,2022-01-11,37,8,Chicago
D008,P014,2022-01-12,75,14,New York
D008,P014,2022-01-13,52,5,Chicago
D008,P014,2022-01-14,43,7,New York
D008,P014,2022-01-15,93,7,New York
D008,P014,2022-01-16,12,15,New York
D008,P014,2022-01-17,87,17,Los Angeles
D008,P014,2022-01-18,92,15,Los Angeles
D008,P014,2022-01-19,25,6,New York
D008,P014,2022-01-20,34,13,Los Angeles
D008,P014,2022-01-21,82,16,Chicago
D008,P014,2022-01-22,33,19,Chicago
D008,P014,2022-01-23,41,5,New York
D008,P014,2022-01-24,10,7,Los Angeles
D008,P014,2022-01-25,56,17,Los Angeles
D008,P014,2022-01-26,14,14,Chicago
D008,P014,2022-01-27,79,8,Chicago
D008,P014,2022-01-28,98,18,Los Angeles
D008,P014,2022-01-29,25,12,New York
D008,P014,2022-01-30,50,6,Los Angeles
D008,P014,2022-02-01,79,10,New York
D008,P014,2022-02-02,58,11,New York
D008,P014,2022-02-03,66,10,Chicago
D008,P014,2022-02-04,36,6,Chicago
D008,P014,2022-02-05,82,16,Los Angeles
D008,P014,2022-02-06,76,9,New York
D008,P014,2022-02-07,86,11,Chicago
D008,P014,2022-02-08,48,13,New York
D008,P014,2022-02-09,81,18,Los Angeles
D008,P014,2022-02-10,24,10,Chicago
D008,P014,2022-02-11,25,19,Los Angeles
D008,P014,2022-02-12,41,19,New York
D008,P014,2022-02-13,75,17,Los Angeles
D008,P014,2022-02-14,80,9,Chicago
D008,P014,2022-02-15,43,11,New York
D008,P014,2022-02-16,84,8,New York
D008,P014,2022-02-17,58,18,New York
D008,P014,2022-02-18,17,16,New York
D008,P014,2022-02-19,44,7,New York
D008,P014,2022-02-20,52,17,New York
D008,P014,2022-02-21,47,19,Los Angeles
D008,P014,2022-02-22,18,19,Chicago
D008,P014,2022-02-23,11,13,Los Angeles
D008,P014,2022-02-24,48,15,Los Angeles
D008,P014,2022-02-25,91,18,Los Angeles
D008,P014,2022-02-26,98,17,New York
D008,P014,2022-02-27,55,11,Los Angeles
D008,P014,2022-02-28,85,12,New York
D008,P014,2022-02-29,32,9,Chicago
D008,P014,2022-02-30,35,12,Los Angeles
D008,P014,2022-03-01,46,9,New York
D008,P014,2022-03-02,70,17,Los Angeles
D008,P014,2022-03-03,74,5,New York
D008,P014,2022-03-04,75,9,Los Angeles
D008,P014,2022-03-05,80,14,Chicago
D008,P014,2022-03-06,30,5,Chicago
D008,P014,2022-03-07,29,19,Los Angeles
D008,P014,2022-03-08,21,18,Chicago
D008,P014,2022-03-09,68,15,Chicago
D008,P014,2022-03-10,28,19,New York
D008,P014,2022-03-11,46,10,New York
D008,P014,2022-03-12,21,15,Los Angeles
D008,P014,2022-03-13,62,18,Los Angeles
D008,P014,2022-03-14,65,13,Chicago
D008,P014,2022-03-15,55,17,Chicago
D008,P014,2022-03-16,69,7,Los Angeles
D008,P014,2022-03-17,65,6,New York
D008,P014,2022-03-18,61,5,Chicago
D008,P014,2022-03-19,87,7,Los Angeles
D008,P014,2022-03-20,68,14,Los Angeles
D008,P014,2022-03-21,64,13,Chicago
D008,P014,2022-03-22,77,11,New York
D008,P014,2022-03-23,73,7,Chicago
D008,P014,2022-03-24,16,17,Chicago
D008,P014,2022-03-25,64,11,New York
D008,P014,2022-03-26,87,8,Los Angeles
D008,P014,2022-03-27,14,6,New York
D008,P014,2022-03-28,53,13,Los Angeles
D008,P014,2022-03-29,50,11,Chicago
D008,P014,2022-03-30,73,5,New York
D008,P015,2022-01-01,10,16,Los Angeles
D008,P015,2022-01-02,87,14,Chicago
D008,P015,2022-01-03,49,16,Chicago
D008,P015,2022-01-04,18,9,New York
D008,P015,2022-01-05,33,5,Los Angeles
D008,P015,2022-01-06,18,9,Los Angeles
D008,P015,2022-01-07,98,8,Los Angeles
D008,P015,2022-01-08,66,17,New York
D008,P015,2022-01-09,66,17,Chicago
D008,P015,2022-01-10,47,6,Chicago
D008,P015,2022-01-11,22,13,Chicago
D008,P015,2022-01-12,91,16,Los Angeles
D008,P015,2022-01-13,44,19,Los Angeles
D008,P015,2022-01-14,69,9,Los Angeles
D008,P015,2022-01-15,16,9,Los Angeles
D008,P015,2022-01-16,66,13,Los Angeles
D008,P015,2022-01-17,47,8,New York
D008,P015,2022-01-18,74,11,Chicago
D008,P015,2022-01-19,18,11,Los Angeles
D008,P015,2022-01-20,90,19,New York
D008,P015,2022-01-21,27,19,Chicago
D008,P015,2022-01-22,38,10,Los Angeles
D008,P015,2022-01-23,72,6,Chicago
D008,P015,2022-01-24,49,6,New York
D008,P015,2022-01-25,65,19,New York
D008,P015,2022-01-26,58,13,New York
D008,P015,2022-01-27,25,11,New York
D008,P015,2022-01-28,34,7,New York
D008,P015,2022-01-29,88,9,New York
D008,P015,2022-01-30,45,8,New York
D008,P015,2022-02-01,58,12,New York
D008,P015,2022-02-02,56,5,Los Angeles
D008,P015,2022-02-03,13,13,Los Angeles
D008,P015,2022-02-04,48,8,Chicago
D008,P015,2022-02-05,36,5,New York
D008,P015,2022-02-06,83,17,Los Angeles
D008,P015,2022-02-07,79,18,New York
D008,P015,2022-02-08,31,6,Chicago
D008,P015,2022-02-09,91,5,Los Angeles
D008,P015,2022-02-10,98,19,New York
D008,P015,2022-02-11,97,15,Chicago
D008,P015,2022-02-12,23,13,Chicago
D008,P015,2022-02-13,72,19,New York
D008,P015,2022-02-14,64,19,Chicago
D008,P015,2022-02-15,50,18,Chicago
D008,P015,2022-02-16,90,10,New York
D008,P015,2022-02-17,22,7,Los Angeles
D008,P015,2022-02-18,66,12,Chicago
D008,P015,2022-02-19,11,10,New York
D008,P015,2022-02-20,41,5,Los Angeles
D008,P015,2022-02-21,97,12,Chicago
D008,P015,2022-02-22,65,8,Los Angeles
D008,P015,2022-02-23,99,11,Chicago
D008,P015,2022-02-24,90,9,New York
D008,P015,2022-02-25,57,13,Chicago
D008,P015,2022-02-26,33,19,Chicago
D008,P015,2022-02-27,64,19,Los Angeles
D008,P015,2022-02-28,65,7,Los Angeles
D008,P015,2022-02-29,24,16,Chicago
D008,P015,2022-02-30,73,18,Chicago
D008,P015,2022-03-01,60,7,New York
D008,P015,2022-03-02,43,18,New York
D008,P015,2022-03-03,90,13,Chicago
D008,P015,2022-03-04,93,12,Los Angeles
D008,P015,2022-03-05,74,6,Chicago
D008,P015,2022-03-06,25,13,New York
D008,P015,2022-03-07,15,9,New York
D008,P015,2022-03-08,63,12,Los Angeles
D008,P015,2022-03-09,53,15,Los Angeles
D008,P015,2022-03-10,92,7,New York
D008,P015,2022-03-11,48,17,Chicago
D008,P015,2022-03-12,31,15,New York
D008,P015,2022-03-13,60,19,New York
D008,P015,2022-03-14,27,19,Los Angeles
D008,P015,2022-03-15,17,15,Los Angeles
D008,P015,2022-03-16,38,18,Los Angeles
D008,P015,2022-03-17,15,6,Chicago
D008,P015,2022-03-18,27,8,Chicago
D008,P015,2022-03-19,58,17,New York
D008,P015,2022-03-20,39,10,New York
D008,P015,2022-03-21,82,16,Los Angeles
D008,P015,2022-03-22,79,5,New York
D008,P015,2022-03-23,80,8,Los Angeles
D008,P015,2022-03-24,16,10,Los Angeles
D008,P015,2022-03-25,21,13,New York
D008,P015,2022-03-26,11,14,Los Angeles
D008,P015,2022-03-27,83,11,New York
D008,P015,2022-03-28,74,13,Los Angeles
D008,P015,2022-03-29,81,9,Los Angeles
D008,P015,2022-03-30,57,11,Chicago
D008,P016,2022-01-01,25,6,Los Angeles
D008,P016,2022-01-02,95,10,Los Angeles
D008,P016,2022-01-03,25,9,New York
D008,P016,2022-01-04,69,9,New York
D008,P016,2022-01-05,94,16,Chicago
D008,P016,2022-01-06,24,14,Chicago
D008,P016,2022-01-07,94,5,New York
D008,P016,2022-01-08,46,17,Chicago
D008,P016,2022-01-09,98,16,New York
D008,P016,2022-01-10,98,9,Chicago
D008,P016,2022-01-11,10,19,New York
D008,P016,2022-01-12,33,18,Los Angeles
D008,P016,2022-01-13,34,11,Chicago
D008,P016,2022-01-14,53,5,Chicago
D008,P016,2022-01-15,83,13,New York
D008,P016,2022-01-16,33,11,New York
D008,P016,2022-01-17,54,8,New York
D008,P016,2022-01-18,52,12,Chicago
D008,P016,2022-01-19,50,12,Chicago
D008,P016,2022-01-20,93,16,Chicago
D008,P016,2022-01-21,70,6,Los Angeles
D008,P016,2022-01-22,73,14,New York
D008,P016,2022-01-23,20,7,New York
D008,P016,2022-01-24,74,13,New York
D008,P016,2022-01-25,73,10,New York
D008,P016,2022-01-26,61,9,New York
D008,P016,2022-01-27,52,11,New York
D008,P016,2022-01-28,55,6,Los Angeles
D008,P016,2022-01-29,18,17,Los Angeles
D008,P016,2022-01-30,59,14,Chicago
D008,P016,2022-02-01,70,17,Los Angeles
D008,P016,2022-02-02,30,5,Chicago
D008,P016,2022-02-03,97,9,New York
D008,P016,2022-02-04,14,13,New York
D008,P016,2022-02-05,85,15,Los Angeles
D008,P016,2022-02-06,81,16,Los Angeles
D008,P016,2022-02-07,41,15,New York
D008,P016,2022-02-08,32,5,Chicago
D008,P016,2022-02-09,59,17,Los Angeles
D008,P016,2022-02-10,69,12,Chicago
D008,P016,2022-02-11,16,16,Chicago
D008,P016,2022-02-12,82,6,Los Angeles
D008,P016,2022-02-13,59,5,New York
D008,P016,2022-02-14,61,5,Los Angeles
D008,P016,2022-02-15,89,17,Los Angeles
D008,P016,2022-02-16,24,5,Los Angeles
D008,P016,2022-02-17,40,14,Los Angeles
D008,P016,2022-02-18,35,5,Los Angeles
D008,P016,2022-02-19,11,16,New York
D008,P016,2022-02-20,10,17,Chicago
D008,P016,2022-02-21,77,6,Chicago
D008,P016,2022-02-22,78,5,New York
D008,P016,2022-02-23,30,16,New York
D008,P016,2022-02-24,76,7,New York
D008,P016,2022-02-25,13,13,Los Angeles
D008,P016,2022-02-26,86,18,Chicago
D008,P016,2022-02-27,79,9,Los Angeles
D008,P016,2022-02-28,37,7,Chicago
D008,P016,2022-02-29,45,10,New York
D008,P016,2022-02-30,70,17,New York
D008,P016,2022-03-01,40,19,New York
D008,P016,2022-03-02,64,16,Los Angeles
D008,P016,2022-03-03,34,15,Los Angeles
D008,P016,2022-03-04,39,13,Chicago
D008,P016,2022-03-05,85,11,New York
D008,P016,2022-03-06,65,17,Chicago
D008,P016,2022-03-07,39,12,Los Angeles
D008,P016,2022-03-08,19,10,Los Angeles
D008,P016,2022-03-09,93,17,Chicago
D008,P016,2022-03-10,20,7,New York
D008,P016,2022-03-11,28,15,New York
D008,P016,2022-03-12,97,16,New York
D008,P016,2022-03-13,85,9,Chicago
D008,P016,2022-03-14,99,6,New York
D008,P016,2022-03-15,29,11,Chicago
D008,P016,2022-03-16,16,19,Los Angeles
D008,P016,2022-03-17,13,19,Los Angeles
D008,P016,2022-03-18,28,18,New York
D008,P016,2022-03-19,47,7,Chicago
D008,P016,2022-03-20,88,15,New York
D008,P016,2022-03-21,55,9,New York
D008,P016,2022-03-22,76,11,Chicago
D008,P016,2022-03-23,97,13,New York
D008,P016,2022-03-24,98,7,Chicago
D008,P016,2022-03-25,58,18,New York
D008,P016,2022-03-26,85,11,Chicago
D008,P016,2022-03-27,48,13,Chicago
D008,P016,2022-03-28,79,11,Los Angeles
D008,P016,2022-03-29,51,16,Los Angeles
D008,P016,2022-03-30,93,12,Los Angeles
D008,P017,2022-01-01,87,10,Chicago
D008,P017,2022-01-02,22,5,Chicago
D008,P017,2022-01-03,78,13,Los Angeles
D008,P017,2022-01-04,26,16,Los Angeles
D008,P017,2022-01-05,20,5,New York
D008,P017,2022-01-06,97,14,New York
D008,P017,2022-01-07,48,8,Chicago
D008,P017,2022-01-08,38,17,Chicago
D008,P017,2022-01-09,27,10,Chicago
D008,P017,2022-01-10,73,12,New York
D008,P017,2022-01-11,76,11,New York
D008,P017,2022-01-12,26,18,Chicago
D008,P017,2022-01-13,55,14,New York
D008,P017,2022-01-14,16,5,Chicago
D008,P017,2022-01-15,47,7,New York
D008,P017,2022-01-16,18,6,Chicago
D008,P017,2022-01-17,90,19,Los Angeles
D008,P017,2022-01-18,93,11,Chicago
D008,P017,2022-01-19,64,11,Los Angeles
D008,P017,2022-01-20,37,9,Chicago
D008,P017,2022-01-21,62,11,Los Angeles
D008,P017,2022-01-22,10,16,Chicago
D008,P017,2022-01-23,99,9,Los Angeles
D008,P017,2022-01-24,24,16,Chicago
D008,P017,2022-01-25,82,8,Los Angeles
D008,P017,2022-01-26,98,12,New York
D008,P017,2022-01-27,17,18,Los Angeles
D008,P017,2022-01-28,22,12,Chicago
D008,P017,2022-01-29,21,6,Chicago
D008,P017,2022-01-30,72,16,Chicago
D008,P017,2022-02-01,29,9,New York
D008,P017,2022-02-02,27,16,Los Angeles
D008,P017,2022-02-03,91,19,Los Angeles
D008,P017,2022-02-04,29,18,New York
D008,P017,2022-02-05,77,15,Chicago
D008,P017,2022-02-06,56,15,Los Angeles
D008,P017,2022-02-07,98,16,Chicago
D008,P017,2022-02-08,11,14,New York
D008,P017,2022-02-09,25,9,Chicago
D008,P017,2022-02-10,45,13,Chicago
D008,P017,2022-02-11,36,11,Los Angeles
D008,P017,2022-02-12,30,15,Chicago
D008,P017,2022-02-13,64,18,Los Angeles
D008,P017,2022-02-14,95,6,Los Angeles
D008,P017,2022-02-15,88,13,Los Angeles
D008,P017,2022-02-16,20,16,New York
D008,P017,2022-02-17,54,15,New York
D008,P017,2022-02-18,39,14,Los Angeles
D008,P017,2022-02-19,76,12,Chicago
D008,P017,2022-02-20,28,13,Los Angeles
D008,P017,2022-02-21,55,18,New York
D008,P017,2022-02-22,83,15,Chicago
D008,P017,2022-02-23,57,14,Los Angeles
D008,P017,2022-02-24,72,12,Chicago
D008,P017,2022-02-25,77,15,Los Angeles
D008,P017,2022-02-26,39,9,New York
D008,P017,2022-02-27,59,9,Chicago
D008,P017,2022-02-28,82,17,Chicago
D008,P017,2022-02-29,59,18,New York
D008,P017,2022-02-30,14,19,Los Angeles
D008,P017,2022-03-01,99,14,New York
D008,P017,2022-03-02,65,9,Chicago
D008,P017,2022-03-03,27,12,Chicago
D008,P017,2022-03-04,58,15,Chicago
D008,P017,2022-03-05,57,16,New York
D008,P017,2022-03-06,49,14,Los Angeles
D008,P017,2022-03-07,58,11,New York
D008,P017,2022-03-08,41,9,Los Angeles
D008,P017,2022-03-09,59,8,New York
D008,P017,2022-03-10,74,7,Chicago
D008,P017,2022-03-11,35,9,Los Angeles
D008,P017,2022-03-12,48,7,Chicago
D008,P017,2022-03-13,43,9,Los Angeles
D008,P017,2022-03-14,37,9,Los Angeles
D008,P017,2022-03-15,38,17,Los Angeles
D008,P017,2022-03-16,30,16,Chicago
D008,P017,2022-03-17,58,5,New York
D008,P017,2022-03-18,73,15,New York
D008,P017,2022-03-19,43,14,Chicago
D008,P017,2022-03-20,34,16,New York
D008,P017,2022-03-21,63,15,Los Angeles
D008,P017,2022-03-22,92,9,Chicago
D008,P017,2022-03-23,51,12,Chicago
D008,P017,2022-03-24,69,17,Los Angeles
D008,P017,2022-03-25,70,13,Chicago
D008,P017,2022-03-26,72,15,Los Angeles
D008,P017,2022-03-27,84,14,Chicago
D008,P017,2022-03-28,33,15,Los Angeles
D008,P017,2022-03-29,69,18,Los Angeles
D008,P017,2022-03-30,61,15,Chicago
D008,P018,2022-01-01,59,14,Chicago
D008,P018,2022-01-02,61,10,Los Angeles
D008,P018,2022-01-03,32,15,Los Angeles
D008,P018,2022-01-04,67,7,Los Angeles
D008,P018,2022-01-05,57,13,Los Angeles
D008,P018,2022-01-06,33,10,Los Angeles
D008,P018,2022-01-07,47,10,New York
D008,P018,2022-01-08,94,15,Los Angeles
D008,P018,2022-01-09,38,5,New York
D008,P018,2022-01-10,44,9,Chicago
D008,P018,2022-01-11,93,7,New York
D008,P018,2022-01-12,81,9,Chicago
D008,P018,2022-01-13,59,8,Chicago
D008,P018,2022-01-14,55,7,Los Angeles
D008,P018,2022-01-15,73,14,New York
D008,P018,2022-01-16,60,5,New York
D008,P018,2022-01-17,90,8,Chicago
D008,P018,2022-01-18,50,6,Los Angeles
D008,P018,2022-01-19,30,11,Los Angeles
D008,P018,2022-01-20,73,8,Chicago
D008,P018,2022-01-21,14,19,Chicago
D008,P018,2022-01-22,10,19,New York
D008,P018,2022-01-23,21,11,Chicago
D008,P018,2022-01-24,45,5,Los Angeles
D008,P018,2022-01-25,11,14,New York
D008,P018,2022-01-26,27,17,Chicago
D008,P018,2022-01-27,64,13,New York
D008,P018,2022-01-28,29,17,Los Angeles
D008,P018,2022-01-29,86,15,New York
D008,P018,2022-01-30,33,19,Chicago
D008,P018,2022-02-01,41,12,New York
D008,P018,2022-02-02,60,10,Los Angeles
D008,P018,2022-02-03,40,5,New York
D008,P018,2022-02-04,52,15,New York
D008,P018,2022-02-05,59,14,Chicago
D008,P018,2022-02-06,44,10,Los Angeles
D008,P018,2022-02-07,73,9,Chicago
D008,P018,2022-02-08,25,5,Chicago
D008,P018,2022-02-09,66,15,Chicago
D008,P018,2022-02-10,32,18,New York
D008,P018,2022-02-11,23,19,Los Angeles
D008,P018,2022-02-12,78,14,New York
D008,P018,2022-02-13,93,5,Chicago
D008,P018,2022-02-14,88,13,New York
D008,P018,2022-02-15,59,13,Chicago
D008,P018,2022-02-16,14,15,Los Angeles
D008,P018,2022-02-17,32,10,New York
D008,P018,2022-02-18,70,19,Chicago
D008,P018,2022-02-19,59,17,New York
D008,P018,2022-02-20,22,5,Chicago
D008,P018,2022-02-21,43,7,Los Angeles
D008,P018,2022-02-22,58,19,Chicago
D008,P018,2022-02-23,95,13,Chicago
D008,P018,2022-02-24,12,19,New York
D008,P018,2022-02-25,27,15,Chicago
D008,P018,2022-02-26,89,18,Chicago
D008,P018,2022-02-27,95,15,New York
D008,P018,2022-02-28,25,12,Los Angeles
D008,P018,2022-02-29,89,8,Chicago
D008,P018,2022-02-30,33,9,Chicago
D008,P018,2022-03-01,10,18,Los Angeles
D008,P018,2022-03-02,68,8,Los Angeles
D008,P018,2022-03-03,35,10,Chicago
D008,P018,2022-03-04,26,7,Chicago
D008,P018,2022-03-05,15,17,Los Angeles
D008,P018,2022-03-06,64,12,Los Angeles
D008,P018,2022-03-07,41,8,Chicago
D008,P018,2022-03-08,35,16,Los Angeles
D008,P018,2022-03-09,13,19,Los Angeles
D008,P018,2022-03-10,57,16,Chicago
D008,P018,2022-03-11,77,16,New York
D008,P018,2022-03-12,25,18,New York
D008,P018,2022-03-13,52,18,Los Angeles
D008,P018,2022-03-14,62,13,Los Angeles
D008,P018,2022-03-15,75,9,New York
D008,P018,2022-03-16,82,12,Los Angeles
D008,P018,2022-03-17,23,19,Los Angeles
D008,P018,2022-03-18,25,19,Chicago
D008,P018,2022-03-19,66,9,Los Angeles
D008,P018,2022-03-20,45,17,Chicago
D008,P018,2022-03-21,96,15,Los Angeles
D008,P018,2022-03-22,71,10,Los Angeles
D008,P018,2022-03-23,29,7,Los Angeles
D008,P018,2022-03-24,72,16,Chicago
D008,P018,2022-03-25,61,12,Chicago
D008,P018,2022-03-26,34,10,New York
D008,P018,2022-03-27,43,5,Los Angeles
D008,P018,2022-03-28,39,11,New York
D008,P018,2022-03-29,65,10,Chicago
D008,P018,2022-03-30,85,14,Chicago
D008,P019,2022-01-01,38,9,New York
D008,P019,2022-01-02,74,18,Chicago
D008,P019,2022-01-03,44,9,Los Angeles
D008,P019,2022-01-04,70,10,Los Angeles
D008,P019,2022-01-05,31,13,Los Angeles
D008,P019,2022-01-06,11,9,New York
D008,P019,2022-01-07,89,12,Los Angeles
D008,P019,2022-01-08,47,10,Los Angeles
D008,P019,2022-01-09,19,18,New York
D008,P019,2022-01-10,86,11,Chicago
D008,P019,2022-01-11,48,11,New York
D008,P019,2022-01-12,17,19,New York
D008,P019,2022-01-13,82,19,Los Angeles
D008,P019,2022-01-14,40,15,New York
D008,P019,2022-01-15,81,16,New York
D008,P019,2022-01-16,65,15,New York
D008,P019,2022-01-17,17,15,Chicago
D008,P019,2022-01-18,71,19,Los Angeles
D008,P019,2022-01-19,73,6,Los Angeles
D008,P019,2022-01-20,40,11,New York
D008,P019,2022-01-21,14,7,Los Angeles
D008,P019,2022-01-22,58,16,New York
D008,P019,2022-01-23,94,5,New York
D008,P019,2022-01-24,43,14,New York
D008,P019,2022-01-25,44,11,New York
D008,P019,2022-01-26,53,7,Chicago
D008,P019,2022-01-27,76,12,New York
D008,P019,2022-01-28,50,13,New York
D008,P019,2022-01-29,46,15,Los Angeles
D008,P019,2022-01-30,92,14,Los Angeles
D008,P019,2022-02-01,19,7,Chicago
D008,P019,2022-02-02,47,15,Chicago
D008,P019,2022-02-03,94,10,Chicago
D008,P019,2022-02-04,50,18,Chicago
D008,P019,2022-02-05,78,13,New York
D008,P019,2022-02-06,81,9,Los Angeles
D008,P019,2022-02-07,34,17,New York
D008,P019,2022-02-08,11,12,Los Angeles
D008,P019,2022-02-09,88,8,Chicago
D008,P019,2022-02-10,11,6,Chicago
D008,P019,2022-02-11,27,5,Los Angeles
D008,P019,2022-02-12,90,15,Los Angeles
D008,P019,2022-02-13,38,12,Los Angeles
D008,P019,2022-02-14,89,16,Chicago
D008,P019,2022-02-15,52,14,Chicago
D008,P019,2022-02-16,69,10,Los Angeles
D008,P019,2022-02-17,94,12,Los Angeles
D008,P019,2022-02-18,82,17,Los Angeles
D008,P019,2022-02-19,72,14,Los Angeles
D008,P019,2022-02-20,58,9,Los Angeles
D008,P019,2022-02-21,19,9,Chicago
D008,P019,2022-02-22,34,14,New York
D008,P019,2022-02-23,27,5,Los Angeles
D008,P019,2022-02-24,67,11,New York
D008,P019,2022-02-25,67,7,Chicago
D008,P019,2022-02-26,74,19,New York
D008,P019,2022-02-27,21,5,Los Angeles
D008,P019,2022-02-28,92,18,New York
D008,P019,2022-02-29,42,17,New York
D008,P019,2022-02-30,95,18,New York
D008,P019,2022-03-01,38,11,Chicago
D008,P019,2022-03-02,25,17,New York
D008,P019,2022-03-03,13,11,Los Angeles
D008,P019,2022-03-04,90,14,Los Angeles
D008,P019,2022-03-05,50,5,Los Angeles
D008,P019,2022-03-06,41,18,New York
D008,P019,2022-03-07,47,8,New York
D008,P019,2022-03-08,57,7,New York
D008,P019,2022-03-09,62,13,New York
D008,P019,2022-03-10,73,5,Los Angeles
D008,P019,2022-03-11,47,14,Chicago
D008,P019,2022-03-12,13,13,New York
D008,P019,2022-03-13,61,19,Los Angeles
D008,P019,2022-03-14,67,9,New York
D008,P019,2022-03-15,34,11,Chicago
D008,P019,2022-03-16,99,18,Los Angeles
D008,P019,2022-03-17,83,17,Chicago
D008,P019,2022-03-18,10,13,Los Angeles
D008,P019,2022-03-19,15,17,New York
D008,P019,2022-03-20,57,17,Chicago
D008,P019,2022-03-21,81,12,Los Angeles
D008,P019,2022-03-22,39,12,Los Angeles
D008,P019,2022-03-23,10,17,Los Angeles
D008,P019,2022-03-24,55,18,Chicago
D008,P019,2022-03-25,62,18,New York
D008,P019,2022-03-26,72,14,New York
D008,P019,2022-03-27,95,8,Chicago
D008,P019,2022-03-28,29,10,New York
D008,P019,2022-03-29,42,18,New York
