Dealer,Product,Region,Inventory_Level,Consumption_Pattern,Stock_Movement,Risk_Level,Stockout_Risk,Seasonality,Forecast_Requirement,Alert
Dealer_D,Product_X,South,755.0,23.0,drop,medium,False,low_demand,7818.0,False
Dealer_A,Product_Z,North,622.0,12.0,spike,medium,True,steady,4190.0,False
Dealer_A,Product_Y,North,289.0,41.0,drop,medium,False,high_demand,9782.0,False
Dealer_B,Product_V,South,304.0,70.0,drop,high,True,steady,5769.0,False
Dealer_B,Product_Y,West,520.0,74.0,drop,high,True,steady,9010.0,False
Dealer_B,Product_V,East,119.0,51.0,spike,low,False,low_demand,3065.0,False
Dealer_D,Product_W,Central,549.0,66.0,spike,high,True,high_demand,1184.0,False
Dealer_A,Product_X,East,545.0,53.0,spike,low,False,high_demand,8575.0,False
Dealer_D,Product_W,East,520.0,54.0,normal,medium,False,steady,2924.0,False
Dealer_B,Product_X,East,243.0,95.0,normal,low,False,high_demand,8648.0,True
Dealer_C,Product_W,Central,392.0,79.0,drop,high,True,low_demand,8203.0,True
Dealer_E,Product_W,North,67.0,59.0,normal,low,False,steady,3404.0,False
Dealer_A,Product_W,Central,86.0,91.0,drop,high,True,high_demand,5332.0,False
Dealer_A,Product_X,West,601.0,9.0,drop,low,True,low_demand,8287.0,True
Dealer_D,Product_Z,Central,243.0,74.0,drop,high,True,low_demand,8363.0,False
Dealer_E,Product_Z,North,581.0,16.0,normal,low,False,low_demand,5298.0,True
Dealer_E,Product_Y,West,927.0,42.0,spike,low,False,steady,1229.0,False
,,North,861.0,4.0,spike,high,False,steady,1873.0,True
Dealer_B,Product_V,West,496.0,79.0,drop,high,True,high_demand,5406.0,True
Dealer_C,Product_W,South,340.0,94.0,normal,medium,True,steady,5298.0,True
Dealer_C,Product_Z,Central,405.0,2.0,drop,medium,False,low_demand,687.0,False
